t_s,qin_m3s,qout_m3s,u,L_m,Vg_m3,n_mol,P_Pa,n_in_mols,n_out_mols,dP_liq_Pa,L_true_m,P_true_Pa,L_meas_m,P_meas_Pa,L_missing,P_missing
61.5,0.004,0.0014669061068959491,0.55,1.0505076814742493,8.848476955577251,345.72791726448645,103950.34240825634,4.0,4.099057528921865,11381.493032455559,1.0505076814742493,103950.34240825634,1.0640995572266536,104018.97341693503,False,False
62.0,0.004,0.0014671321333737262,0.55,1.050929826118687,8.84721052164394,345.6783934531561,103950.32987678524,4.0,4.099047622660732,11385.000710229371,1.050929826118687,103950.32987678524,1.0592809385778328,104240.56975866274,False,False
62.5,0.004,0.0014673581149770632,0.55,1.0513519330995242,8.845944200701428,345.62887453329796,103950.31748509503,4.0,4.099037839716234,11388.50823187591,1.0513519330995242,103950.31748509503,1.0549206436910192,104038.19763214422,False,False
63.0,0.004,0.0014675840505576118,0.55,1.0517740024244313,8.844677992726705,345.5793604503622,103950.30521710805,4.0,4.099028165871539,11392.015579245413,1.0517740024244313,103950.30521710805,1.066407031336627,103473.63594785443,False,False
63.5,0.004,0.0014678099391052949,0.55,1.052196034101247,8.843411897696258,345.5298511560742,103950.29305863123,4.0,4.0990185885759916,11395.52273632417,1.052196034101247,103950.29305863123,1.0403084035580186,103913.15027033233,False,False
64.0,0.004,0.0014680357797320978,0.55,1.0526180281379585,8.842145915586125,345.4803466076992,103950.28099713549,4.0,4.099009096750075,11399.029688984478,1.0526180281379585,103950.28099713549,1.046220512810461,104172.88966802934,False,False
64.5,0.004,0.0014682615716577604,0.55,1.053039984542682,8.840880046371954,345.43084676739255,103950.2690215607,4.0,4.0989996806132005,11402.536424763854,1.053039984542682,103950.2690215607,1.0437742251286268,103386.87239177093,False,False
65.0,0.004,0.001468487314197128,0.55,1.0534619033236492,8.839614290029052,345.3813516016268,103950.25712214374,4.0,4.098990331531471,11406.042932669854,1.0534619033236492,103950.25712214374,1.0495638052920915,103627.82731799842,False,False
65.5,0.004,0.0014687130067490034,0.55,1.053883784489191,8.838348646532427,345.3318610806851,103950.24529026652,4.0,4.09898104188345,11409.549203007988,1.053883784489191,103950.24529026652,1.040116923013628,104213.20837149098,False,False
66.0,0.004,0.0014689386487862948,0.55,1.0543056280477268,8.83708311585682,345.2823751782143,103950.23351832182,4.0,4.098971804941546,11413.055227229645,1.0543056280477268,103950.23351832182,,104031.26214858101,True,False
66.5,0.004,0.0014691642398473174,0.55,1.0547274340077522,8.835817697976744,345.23289387083065,103950.22179959479,4.0,4.098962614767262,11416.560997797793,1.0547274340077522,103950.22179959479,1.0525052070367644,104073.81327423282,False,False
67.0,0.004,0.001469389779528117,0.55,1.0551492023778308,8.834552392866508,345.1834171377713,103950.21012815837,4.0,4.098953466118716,11420.066508068428,1.0551492023778308,103950.21012815837,1.0404411394328044,104508.05857044537,False,False
67.5,0.004,0.0014696152674756923,0.55,1.0555709331665848,8.833287200500246,345.1339449605868,103950.19849878098,4.0,4.098944354369013,11423.571752185917,1.0555709331665848,103950.19849878098,1.0454151423545093,104090.76433233285,False,False
68.0,0.004,0.0014698407033820117,0.55,1.0559926263826878,8.832022120851937,345.08447732286976,103950.18690684502,4.0,4.098935275434134,11427.076724990551,1.0559926263826878,103950.18690684502,1.0591277648571897,104147.55330997497,False,False
68.5,0.004,0.0014700660869787373,0.55,1.0564142820348579,8.830757153895426,345.03501421001505,103950.17534827472,4.0,4.098926225709376,11430.58142193706,1.0564142820348579,103950.17534827472,1.0647955477138016,104763.39900644022,False,False
69.0,0.004,0.0014702914180325507,0.55,1.0568359001318524,8.829492299604443,344.98555560900854,103950.16381947277,4.0,4.098917202013012,11434.085839022378,1.0568359001318524,103950.16381947277,1.0768032090487702,103886.02245204562,False,False
69.5,0.004,0.00147051669634105,0.55,1.0572574806824622,8.828227557952614,344.93610150824014,103950.15231726412,4.0,4.098908201536811,11437.589972722222,1.0572574806824622,103950.15231726412,1.0863961053425355,103710.78748817857,False,False
70.0,0.004,0.0014707419217291078,0.55,1.0576790236955074,8.826962928913478,344.88665189733905,103950.14083884646,4.0,4.09889922180216,11441.093819934827,1.0576790236955074,103950.14083884646,1.0618231180282673,104078.47975832061,False,False
70.5,0.004,0.0014709670940456709,0.55,1.058100529179833,8.8256984124605,344.8372067670283,103950.12938174648,4.0,4.098890260621448,11444.59737793145,1.058100529179833,103950.12938174648,1.0482051479795145,104081.82669056315,False,False
71.0,0.004,0.0014711922131609232,0.55,1.0585219971443063,8.824434008567081,344.7877661089964,103950.11794378128,4.0,4.098881316063865,11448.100644312513,1.0585219971443063,103950.11794378128,1.0372015343369931,103792.10332619742,False,False
71.5,0.004,0.0014714172789637946,0.55,1.0589434275978122,8.823169717206564,344.7383299157837,103950.10652302425,4.0,4.098872386425346,11451.60361696908,1.0589434275978122,103950.10652302425,1.0616205422212506,103640.38741715779,False,False
72.0,0.004,0.0014716422913597469,0.55,1.0593648205492523,8.821905538352244,344.68889818068277,103950.09511777513,4.0,4.0988634702018585,11455.10629404861,1.0593648205492523,103950.09511777513,1.0512354095961491,104643.04844440216,False,False
72.5,0.004,0.001471867250268841,0.55,1.0597861760075409,8.820641471977378,344.63947089764974,103950.08372653316,4.0,4.098854566066088,11458.608673925068,1.0597861760075409,103950.08372653316,1.055632603405744,104048.13676764957,False,False
73.0,0.004,0.0014720921556240002,0.55,1.0602074939816035,8.81937751805519,344.5900480612265,103950.07234797395,4.0,4.098845672846473,11462.110755172045,1.0602074939816035,103950.07234797395,1.0540865259910055,103730.38673355333,False,False
73.5,0.004,0.0014723170073695103,0.55,1.0606287744803753,8.818113676558873,344.540629666472,103950.06098092861,4.0,4.098836789509105,11465.612536539555,1.0606287744803753,103950.06098092861,1.0592208656162114,104224.84007161249,False,False
74.0,0.004,0.0014725418054596744,0.55,1.0610500175127986,8.816849947461604,344.4912157089013,103950.04962436545,4.0,4.098827915141487,11469.11401693322,1.0610500175127986,103950.04962436545,1.071709819820675,103917.30607889705,False,False
74.5,0.004,0.0014727665498576283,0.55,1.0614712230878223,8.815586330736533,344.44180618443215,103950.03827737404,4.0,4.0988190489382275,11472.61519539592,1.0614712230878223,103950.03827737404,1.0630417087622757,103874.1738434787,False,False
75.0,0.004,0.0014729912405343092,0.55,1.0618923912143998,8.8143228263568,344.39240108933785,103950.02693915085,4.0,4.098810190188596,11476.116071091848,1.0618923912143998,103950.02693915085,1.060306042844013,104118.7088007252,False,False
75.5,0.004,0.0014732158774675276,0.55,1.0623135219014885,8.813059434295536,344.3430004202052,103950.0156089866,4.0,4.098801338265302,11479.616643292122,1.0623135219014885,103950.0156089866,1.0519569843732304,103562.4509285171,False,False
76.0,0.004,0.0014734404606411523,0.55,1.0627346151580483,8.811796154525855,344.2936041738979,103950.00428625545,4.0,4.098792492614658,11483.116911362169,1.0627346151580483,103950.00428625545,1.0459877857110047,104055.7924474306,False,False
76.5,0.004,0.0014736649900444067,0.55,1.063155670993041,8.810532987020878,344.24421234752384,103949.99297040484,4.0,4.098783652748081,11486.61687475084,1.063155670993041,103949.99297040484,1.0582925919023076,104523.87941272436,False,False
77.0,0.004,0.001473889465671219,0.55,1.063576689415429,8.809269931753713,344.1948249384067,103949.98166094723,4.0,4.098774818234222,11490.116532980313,1.063576689415429,103949.98166094723,1.063038863907246,104089.83495960642,False,False
77.5,0.004,0.0014741138875196838,0.55,1.0639976704341758,8.808006988697473,344.1454419440605,103949.9703574522,4.0,4.098765988692485,11493.615885637788,1.0639976704341758,103949.9703574522,1.0816769695699746,103837.10672631716,False,False
78.0,0.004,0.0014743382555915535,0.55,1.064418614058244,8.806744157825268,344.09606336216706,103949.95905953983,4.0,4.098757163786856,11497.114932367575,1.064418614058244,103949.95905953983,1.0657213592729728,103797.82747541137,False,False
78.5,0.004,0.001474562569891812,0.55,1.0648395202965952,8.805481439110213,344.04668919055666,103949.94776687479,4.0,4.098748343220761,11500.6136728645,1.0648395202965952,103949.94776687479,1.0746669154068258,103826.84577487125,False,False
79.0,0.004,0.00147478683042829,0.55,1.0652603891581904,8.804218832525429,343.99731942719046,103949.93647916104,4.0,4.098739526732411,11504.112106867946,1.0652603891581904,103949.93647916104,1.0602674331727988,103873.74767574671,False,False
79.5,0.004,0.0014750110372113274,0.55,1.0656812206519886,8.802956338044034,343.9479540701451,103949.92519613725,4.0,4.098730714090726,11507.610234156613,1.0656812206519886,103949.92519613725,1.0538317829878183,103836.58323630977,False,False
80.0,0.004,0.0014752351902534721,0.55,1.0661020147869462,8.801693955639161,343.89859311759926,103949.91391757267,4.0,4.098721905091684,11511.108054543856,1.0661020147869462,103949.91391757267,1.0564508471646226,104224.80734989504,False,False
80.5,0.004,0.0014754592895692203,0.55,1.066522771572018,8.800431685283947,343.84923656782166,103949.90264326359,4.0,4.098713099555166,11514.605567873625,1.066522771572018,103949.90264326359,1.0592705109266605,103429.93991230089,False,False
81.0,0.004,0.0014756833351747803,0.55,1.0669434910161555,8.799169526951534,343.7998844191606,103949.89137303008,4.0,4.098704297322138,11518.10277401686,1.0669434910161555,103949.89137303008,1.0882281883405072,104208.49138815372,False,False
81.5,0.004,0.0014759073270878707,0.55,1.0673641731283074,8.797907480615077,343.75053667003453,103949.88010671332,4.0,4.098695498252162,11521.599672868297,1.0673641731283074,103949.88010671332,1.0591503063360637,103835.97414917055,False,False
82.0,0.004,0.0014761312653275396,0.55,1.0677848179174194,8.796645546247742,343.7011933189239,103949.86884417293,4.0,4.098686702221241,11525.096264343709,1.0677848179174194,103949.86884417293,1.076169709954783,104062.95317988154,False,False
82.5,0.004,0.0014763551499140002,0.55,1.0682054253924338,8.795383723822699,343.651854364364,103949.85758528499,4.0,4.098677909119814,11528.592548377334,1.0682054253924338,103949.85758528499,1.0591761536115636,103611.76121222474,False,False
83.0,0.004,0.0014765789808684974,0.55,1.068625995562289,8.794122013313133,343.6025198049384,103949.84632993996,4.0,4.098669118851134,11532.0885249198,1.068625995562289,103949.84632993996,1.0779417256910315,104348.43564999479,False,False
83.5,0.004,0.0014768027582131764,0.55,1.06904652843592,8.792860414692239,343.55318963927357,103949.83507804111,4.0,4.0986603313297065,11535.584193936105,1.06904652843592,103949.83507804111,1.0728960380969788,104323.52556609268,False,False
84.0,0.004,0.001477026481970982,0.55,1.0694670240222584,8.791598927933226,343.50386386603356,103949.82382950284,4.0,4.098651546480028,11539.079555404032,1.0694670240222584,103949.82382950284,1.0679006450456774,104237.70098722786,False,False
84.5,0.004,0.001477250152165548,0.55,1.0698874823302307,8.790337553009309,343.45454248391593,103949.8125842496,4.0,4.098642764235277,11542.574609312443,1.0698874823302307,103949.8125842496,1.0694798570688764,103495.38615151153,False,False
85.0,0.004,0.0014774737688211291,0.55,1.0703079033687606,8.789076289893718,343.4052254916477,103949.80134221441,4.0,4.098633984536482,11546.069355660222,1.0703079033687606,103949.80134221441,1.0637600264144667,104198.53766353423,False,False
85.5,0.004,0.0014776973319625083,0.55,1.070728287146767,8.787815138559699,343.355912887982,103949.79010333818,4.0,4.098625207331386,11549.563794454823,1.070728287146767,103949.79010333818,1.0751890091615877,104071.24662962889,False,False
86.0,0.004,0.001477920841614946,0.55,1.0711486336731644,8.786554098980506,343.3066046716951,103949.77886756853,4.0,4.098616432573844,11553.057925711495,1.0711486336731644,103949.77886756853,1.0665987988697565,103468.19749342876,False,False
86.5,0.004,0.0014781442978041113,0.55,1.0715689429568638,8.785293171129409,343.2573008415836,103949.76763485909,4.0,4.098607660222992,11556.55174945221,1.0715689429568638,103949.76763485909,1.0593128853191913,103942.47841972785,False,False
87.0,0.004,0.001478367700556033,0.55,1.0719892150067711,8.784032354979686,343.20800139646224,103949.75640516884,4.0,4.098598890242638,11560.045265704899,1.0719892150067711,103949.75640516884,1.059209839263575,104059.11675187881,False,False
87.5,0.004,0.0014785910498970587,0.55,1.0724094498317882,8.782771650504635,343.15870633516187,103949.74517846137,4.0,4.098590122600767,11563.5384745028,1.0724094498317882,103949.74517846137,1.0741353290090094,104116.5677606083,False,False
88.0,0.004,0.0014788143458538054,0.55,1.0728296474408126,8.781511057677562,343.1094156565274,103949.73395470447,4.0,4.098581357268968,11567.031375883731,1.0728296474408126,103949.73395470447,1.0886205600049168,104002.91236478912,False,False
88.5,0.004,0.0014790375884531364,0.55,1.073249807842737,8.78025057647179,343.06012935941635,103949.72273386946,4.0,4.098572594222115,11570.523969889684,1.073249807842737,103949.72273386946,1.0748497239784713,104037.09215892368,False,False
89.0,0.004,0.0014792607777221142,0.55,1.07366993104645,8.77899020686065,343.0108474426974,103949.71151593098,4.0,4.098563833437827,11574.016256566127,1.07366993104645,103949.71151593098,1.0724835477853512,104391.7949336069,False,False
89.5,0.004,0.001479483913687989,0.55,1.0740900170608352,8.777729948817495,342.96156990524923,103949.70030086636,4.0,4.0985550748963036,11577.508235961799,1.0740900170608352,103949.70030086636,1.0769482784568607,104317.51047383956,False,False
90.0,0.004,0.00147970699637816,0.55,1.0745100658947722,8.776469802315685,342.9122967459593,103949.68908865555,4.0,4.098546318579882,11580.999908128133,1.0745100658947722,103949.68908865555,1.0875700833118405,103089.57260252073,False,False
90.5,0.004,0.0014799300258201676,0.55,1.0749300775571355,8.775209767328594,342.8630279637228,103949.67787928073,4.0,4.098537564472907,11584.491273119105,1.0749300775571355,103949.67787928073,1.0771239025707742,103854.44631282943,False,False
91.0,0.004,0.0014801530020416703,0.55,1.0753500520567953,8.773949843829614,342.81376355744203,103949.66667272586,4.0,4.098528812561487,11587.982330990906,1.0753500520567953,103949.66667272586,1.071240779748458,103900.27136446266,False,False
91.5,0.004,0.001480375925070415,0.55,1.075769989402617,8.772690031792148,342.76450352602546,103949.65546897672,4.0,4.0985200628331055,11591.473081801445,1.075769989402617,103949.65546897672,1.0868328765032158,103424.02589715863,False,False
92.0,0.004,0.0014805987949342405,0.55,1.0761898896034612,8.771430331189617,342.7152478683871,103949.64426802057,4.0,4.098511315276685,11594.963525610443,1.0761898896034612,103949.64426802057,1.0804774539880773,103977.89918549026,False,False
92.5,0.004,0.0014808216116610543,0.55,1.0766097526681844,8.770170741995447,342.665996583446,103949.63306984608,4.0,4.0985025698822755,11598.453662479027,1.0766097526681844,103949.63306984608,1.0919673125881444,104324.26040156923,False,False
93.0,0.004,0.0014810443752788303,0.55,1.0770295786056379,8.768911264183085,342.61674967012544,103949.62187444296,4.0,4.098493826641064,11601.943492469736,1.0770295786056379,103949.62187444296,1.0788619229778569,103623.65151656579,False,False
